title,year,genre,plot,poster,rating,trailor
Justice League: Doom,2012,"Action, Animation, Science Fiction","An adaptation of Mark Waid's ""Tower of Babel"" story from the JLA comic. Vandal Savage steals confidential files Batman has compiled on the members of the Justice League, and learns all their weaknesses.",https://image.tmdb.org/t/p/w500//seCbcjdZYUl8SRKjeWfyi2ngzFj.jpg,7.397,https://www.youtube.com/embed/uBrvW9FbfDw
Pokémon 3: The Movie,2000,"Adventure, Fantasy, Animation, Action, Family","When Molly Hale's sadness of her father's disappearance gets to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mother, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",https://image.tmdb.org/t/p/w500//g2C95ubS56O1ITXy1MgC69kAwF0.jpg,6.473,https://www.youtube.com/embed/SEqstQn0sag
Deepwater Horizon,2016,"Drama, Action","A story set on the offshore drilling rig Deepwater Horizon, which exploded during April 2010 and created the worst oil spill in U.S. history.",https://image.tmdb.org/t/p/w500//jgBIYCZACe3iaS9TL2XzVGkO5p5.jpg,6.841,https://www.youtube.com/embed/S-UPJyEHmM0
The Courier,2020,"Thriller, History, Drama, Action",Cold War spy Greville Wynne and his Russian source try to put an end to the Cuban Missile Crisis.,https://image.tmdb.org/t/p/w500//zFIjKtZrzhmc7HecdFXXjsLR2Ig.jpg,7.048,https://www.youtube.com/embed/TEPBw5K2m4E
Safe,2012,"Action, Crime, Thriller","After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",https://image.tmdb.org/t/p/w500//kOCpkoMUVae9UIf85gO71SyjLbW.jpg,6.46,https://www.youtube.com/embed/s3kTkk4k_5Q
Skyscraper,2018,"Action, Thriller","Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",https://image.tmdb.org/t/p/w500//52ml62vClzrlqvXZq2FEW6UF6c1.jpg,6.324,https://www.youtube.com/embed/sFuKZd92Ml8
The Fugitive,1993,"Action, Thriller, Drama","Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",https://image.tmdb.org/t/p/w500//b3rEtLKyOnF89mcK75GXDXdmOEf.jpg,7.459,https://www.youtube.com/embed/P3nQP9IZ_pA
AVP: Alien vs. Predator,2004,"Adventure, Science Fiction, Action, Horror","When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.",https://image.tmdb.org/t/p/w500//qUZctuoFL3VKOqeKxhnLwuEE4oF.jpg,5.887,https://www.youtube.com/embed/fQE62sQBkqA
Fighting Spirit - Mashiba vs. Kimura,2003,"Animation, Comedy, Drama, Action","Kimura finally has his championship match. It takes place at the annual champion carnival. But now he must face the intense champion, Mashiba for the Junior Lightweight championship.",https://image.tmdb.org/t/p/w500//9UNq2kogJ0fNA6TfFJdJt0PXOwV.jpg,6.0,https://www.youtube.com/embed/None
Turbo: A Power Rangers Movie,1997,"Action, Adventure, Family, Fantasy, Science Fiction","The legendary Power Rangers must stop the evil space pirate Divatox from releasing the powerful Maligore from his volcanic imprisonment on the island of Muranthias, where only the kindly wizard Lerigot has the key to release him. The hope of victory lies in the Ranger's incredible new Turbo powers and powerful Turbo Zords.",https://image.tmdb.org/t/p/w500//sHgjdRPYduUCaw3Te2CXaWLpBkm.jpg,5.812,https://www.youtube.com/embed/NA8LYE7afBM
Deep Blue Sea 3,2020,"Action, Horror, Science Fiction",,https://image.tmdb.org/t/p/w500//bKthjUmxjHjvJK8FktFfQdmwP12.jpg,5.793,https://www.youtube.com/embed/7pT7Hhpoemc
Men in Black II,2002,"Action, Adventure, Comedy, Science Fiction",,https://image.tmdb.org/t/p/w500//enA22EPyzc2WQ1VVyY7zxresQQr.jpg,6.356,https://www.youtube.com/embed/DMHlNR6x2Sw
Outcast,2014,Action,"A mysterious warrior teams up with the daughter and son of a deposed Chinese Emperor to defeat their cruel brother, who seeks their deaths.",https://image.tmdb.org/t/p/w500//efsgCTlofzIuysfokEp7hwQnUho.jpg,5.1,https://www.youtube.com/embed/OnRuRFbpnCM
Saga of Tanya the Evil: The Movie,2019,"Animation, Action, War, Fantasy",,https://image.tmdb.org/t/p/w500//omEd5EwOo3LJlGtiiYwEZeCqM3E.jpg,8.094,https://www.youtube.com/embed/jTWkeiIMncI
Point Break,1991,"Action, Thriller, Crime","In Los Angeles, a gang of bank robbers who call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. Believing that the members of the gang could be surfers, the F.B.I. sends young agent Johnny Utah to the beach undercover to mix with the surfers and gather information.",https://image.tmdb.org/t/p/w500//eGSfqknufcsXmM2Rb59H9SiNd4T.jpg,7.123,https://www.youtube.com/embed/ZgHPumVN4Fo
The Mechanic,2011,"Action, Thriller, Crime","Arthur Bishop is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when he is ordered to take out his mentor and close friend Harry, Bishop is anything but detached.",https://image.tmdb.org/t/p/w500//fDAEJr4WLZLJQmckA2JZNICt0u3.jpg,6.47,https://www.youtube.com/embed/CMklQNn0OH0
Dune,1984,"Action, Science Fiction, Adventure","In the year 10,191, the world is at war for control of the desert planet Arrakis—the only place where the space-travel substance Melange 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters.",https://image.tmdb.org/t/p/w500//gYxUaK8HIBBkE5MycLSDFoc8bRq.jpg,6.215,https://www.youtube.com/embed/sJ9VAJ1f0zU
Spy Kids 2: The Island of Lost Dreams,2002,"Action, Adventure, Family, Comedy, Science Fiction",,https://image.tmdb.org/t/p/w500//A6gkSQVkbUiSCq7C9kexlJF8GdI.jpg,5.577,https://www.youtube.com/embed/RLkRbj8sv8E
xXx,2002,"Action, Adventure, Thriller","Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",https://image.tmdb.org/t/p/w500//86BnliVDBo2TjKmrgQTJIPHxAKd.jpg,5.91,https://www.youtube.com/embed/NgPdDDzVhkA
Matando Cabos 2: La Máscara del Máscara,2021,"Action, Comedy, Adventure","Faced with the unexpected death of his estranged father -El Máscara- and the subsequent theft of his precious mask, Rubén -Mascarita- will find himself confronted with his past. Alongside his invincible bodyguard Tony ""The Cannibal"" and, an unexpected ally, he will have only one day to recover it and make amends with the memory of his father.",https://image.tmdb.org/t/p/w500//vu3CfSqxNzmnSU8SrWLDTHzspk9.jpg,7.7,https://www.youtube.com/embed/0B2qucoeqtw
Spies in Disguise,2019,"Animation, Action, Adventure, Comedy, Family",,https://image.tmdb.org/t/p/w500//30YacPAcxpNemhhwX0PVUl9pVA3.jpg,7.668,https://www.youtube.com/embed/9eY2W7uUkDE
Tropic Thunder,2008,"Action, Comedy, Adventure, War",,https://image.tmdb.org/t/p/w500//zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg,6.619,https://www.youtube.com/embed/VsEdmjAudSI
Neon Genesis Evangelion: The End of Evangelion,1997,"Animation, Science Fiction, Action","The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",https://image.tmdb.org/t/p/w500//j6G24dqI4WgUtChhWjfnI4lnmiK.jpg,8.365,https://www.youtube.com/embed/Y9cXQfLdGfQ
The Empire Strikes Back,1980,"Adventure, Action, Science Fiction","The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",https://image.tmdb.org/t/p/w500//2l05cFWJacyIsTpsqSgH0wQXe4V.jpg,8.391,https://www.youtube.com/embed/vU6L3jXt2r8
Tokyo Revengers,2021,"Action, Drama",An unemployed man learns that his ex-girlfriend was murdered. He suddenly finds himself travelling through time to his middle school years and has chance to change the future and save the girl. He aims to rise to the top of the most brutal delinquent gang.,https://image.tmdb.org/t/p/w500//q8Q2VBt3rP0cSG3hNerIQuogLAH.jpg,7.943,https://www.youtube.com/embed/UY_diXXl4UM
The Bourne Ultimatum,2007,"Action, Drama, Mystery, Thriller","Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",https://image.tmdb.org/t/p/w500//15rMz5MRXFp7CP4VxhjYw4y0FUn.jpg,7.414,https://www.youtube.com/embed/Rg7tPYNkK5Q
Gone in Sixty Seconds,2000,"Action, Crime, Thriller",,https://image.tmdb.org/t/p/w500//qo5Ifam64rDlp4oprXGhK5X0qIs.jpg,6.397,https://www.youtube.com/embed/cxCE9gDm1vo
Wanted,2008,"Action, Thriller, Crime","Doormat Wesley Gibson discovers that his recently murdered father - who Wesley never knew - belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",https://image.tmdb.org/t/p/w500//cbDMsV4VJAL2xJ2JXdWWjmUXZkT.jpg,6.501,https://www.youtube.com/embed/b9YEdjEKme0
Ghost in the Shell,2017,"Action, Crime, Mystery, Science Fiction, Thriller","In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",https://image.tmdb.org/t/p/w500//zCtL3UBgCoZzd7XTVGhvl6XY75E.jpg,6.064,https://www.youtube.com/embed/5XnptKCeaJE
Batman Returns,1992,"Action, Fantasy","While Batman deals with a deformed man calling himself the Penguin, an employee of a corrupt businessman transforms into the Catwoman.",https://image.tmdb.org/t/p/w500//jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,6.901,https://www.youtube.com/embed/7nVHnAyCEgI
Training Day,2001,"Action, Crime, Drama","On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",https://image.tmdb.org/t/p/w500//bUeiwBQdupBLQthMCHKV7zv56uv.jpg,7.467,https://www.youtube.com/embed/oXF-heE8_HY
Platoon,1986,"Drama, War, Action","As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",https://image.tmdb.org/t/p/w500//8hDlxJZYCJJLRHbSk7hsRQ9SNp7.jpg,7.745,https://www.youtube.com/embed/R8weLPF4qBQ
"Batman: The Long Halloween, Part Two",2021,"Animation, Mystery, Action, Crime","As Gotham City's young vigilante, the Batman, struggles to pursue a brutal serial killer, district attorney Harvey Dent gets caught in a feud involving the criminal family of the Falcones.",https://image.tmdb.org/t/p/w500//f46QMSo2wAVY1ywrNc9yZv0rkNy.jpg,7.517,https://www.youtube.com/embed/t_LDVS1In_k
Kung Fu Hustle,2004,"Action, Comedy, Crime, Fantasy","It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang.",https://image.tmdb.org/t/p/w500//exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,7.401,https://www.youtube.com/embed/-m3IB7N_PRk
Captain Underpants: The First Epic Movie,2017,"Action, Animation, Comedy, Family","Two mischievous kids hypnotize their mean elementary school principal and turn him into their comic book creation, the kind-hearted and elastic-banded Captain Underpants.",https://image.tmdb.org/t/p/w500//vVWwCv5WjDpddG2JsDPVPBmmP1e.jpg,6.2,https://www.youtube.com/embed/ApJPkUMMYbo
Fantastic Four,2005,"Action, Adventure, Fantasy, Science Fiction","During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",https://image.tmdb.org/t/p/w500//8HLQLILZLhDQWO6JDpvY6XJLH75.jpg,5.8,https://www.youtube.com/embed/QIx2jkXYu34
Fortress,2021,"Action, Thriller, Crime","The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",https://image.tmdb.org/t/p/w500//vQxtoPJVfpHgL7DCg9hQFZKDWJa.jpg,6.041,https://www.youtube.com/embed/LdqK7CuCYp4
Dragon Ball: Sleeping Princess in Devil's Castle,1987,"Action, Animation","Goku and Kuririn are given an assignment by Kame-Sen'nin: ""Retrieve the sleeping princess from Lucifer and I will take you as my students."" But the mission proves to be more perilous than originally thought.",https://image.tmdb.org/t/p/w500//bPmA7dtMUoh6fK8XjauoKB4FcSu.jpg,6.519,https://www.youtube.com/embed/1Y47pPCPtVM
Return of the Jedi,1983,"Adventure, Action, Science Fiction","Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.",https://image.tmdb.org/t/p/w500//xxCnFmRZ83jHTZsBiceG4IBUGoq.jpg,7.888,https://www.youtube.com/embed/HIYHRa5tA68
No Game No Life: Zero,2017,"Animation, Action, Drama",,https://image.tmdb.org/t/p/w500//cCBB6BGRj5nCTaEgogDtkHfjOLK.jpg,7.867,https://www.youtube.com/embed/0-KGvuSmdr0
The League of Extraordinary Gentlemen,2003,"Fantasy, Action, Thriller, Science Fiction","To prevent a world war from breaking out, famous characters from Victorian literature band together to do battle against a cunning villain.",https://image.tmdb.org/t/p/w500//kdAuVFP63XXxnb983ry2pLCKd9S.jpg,5.956,https://www.youtube.com/embed/vKI2of69xfA
Blade II,2002,"Fantasy, Horror, Action, Thriller",,https://image.tmdb.org/t/p/w500//yDHwo3eWcMiy5LnnEnlGV9iLu9k.jpg,6.513,https://www.youtube.com/embed/fcCQ7xk8zzM
Starship Troopers,1997,"Adventure, Action, Thriller, Science Fiction","Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",https://image.tmdb.org/t/p/w500//cxCmv23O7p3hyHwqoktHYkZcGsY.jpg,7.013,https://www.youtube.com/embed/6yATAXGM8ig
Virgin Territory,2007,"Adventure, Action, Comedy, Romance","The film is set in Tuscany during the Black Death. As in the Decameron, ten young Florentines take refuge from the plague. But instead of telling stories, they have lusty adventures, bawdy exchanges, romance and swordplay. There are randy nuns, Saracen pirates, and a sexy cow.",https://image.tmdb.org/t/p/w500//bPdE1CbdP8Bf1NMg9PF4QkPR9oZ.jpg,4.545,https://www.youtube.com/embed/fMECUXfUNSM
Into the Storm,2014,"Action, Thriller",,https://image.tmdb.org/t/p/w500//kX4tEjFnXLKaa7hP8H9SuRsXxEt.jpg,6.035,https://www.youtube.com/embed/eierBlblwec
